Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2244430,2019-03-15T17:43:56.110,133939,99216,1
2244470,2019-03-15T18:11:34.413,133933,30569,3
2244548,2019-03-15T20:12:36.373,133952,92990,1
2244623,2019-03-15T22:00:40.860,133939,133786,3
2244820,2019-03-16T07:34:54.050,133971,30569,1
2244857,2019-03-16T08:41:36.977,133959,116796,1
2244889,2019-03-16T09:14:29.657,133971,30569,3
2245088,2019-03-16T15:41:31.763,133984,66104,1
2245116,2019-03-16T16:35:57.757,133981,24980,1
2245316,2019-03-16T22:12:25.763,133994,34106,1
2245434,2019-03-17T02:02:25.967,131721,45092,1
2245537,2019-03-17T06:41:27.857,134008,34106,1
2245587,2019-03-17T08:17:25.193,134012,133508,1
2245839,2019-03-17T15:53:53.453,133995,22050,1
2245846,2019-03-17T16:21:37.873,133886,126026,3
2245847,2019-03-17T16:22:02.263,133888,34106,3
2246029,2019-03-17T20:32:38.160,134028,46413,1
2246089,2019-03-17T21:38:31.700,134031,52100,1
2246091,2019-03-17T21:42:05.497,134030,50275,1
2246223,2019-03-18T04:44:16.863,134028,46413,3
2246224,2019-03-18T04:44:39.680,133984,66104,3
2246278,2019-03-18T06:31:39.550,134030,50275,3
2246330,2019-03-18T08:13:17.743,134047,82816,1
2246333,2019-03-18T08:21:29.473,134047,82816,3
2246372,2019-03-18T09:15:29.877,134050,130617,1
2246397,2019-03-18T10:06:34.147,134050,134051,1
2246775,2019-03-18T16:59:17.813,134073,51734,1
2246860,2019-03-18T18:32:22.683,134095,43657,1
2246915,2019-03-18T19:46:05.637,134099,30569,1
2246921,2019-03-18T20:00:10.420,30569,134099,1
2246986,2019-03-18T22:45:50.783,134099,30569,3
2247260,2019-03-19T09:35:57.370,134106,65253,1
2247315,2019-03-19T10:25:28.970,134124,56419,1
2247425,2019-03-19T12:46:28.300,134131,92121,1
2247537,2019-03-19T14:38:17.533,134141,11114,1
2247538,2019-03-19T14:39:25.900,134131,92121,3
2247551,2019-03-19T15:10:38.863,134141,11114,3
2247664,2019-03-19T17:39:17.590,134128,66243,3
2247665,2019-03-19T17:40:31.627,134148,81555,1
2247749,2019-03-19T19:23:40.057,134155,134152,1
2247848,2019-03-19T21:43:51.500,134132,62744,1
2248070,2019-03-20T06:55:43.017,134177,34106,1
2248128,2019-03-20T08:42:32.103,134185,81555,1
2248167,2019-03-20T09:38:08.193,134190,19600,1
2248259,2019-03-20T11:11:40.133,134204,90093,1
2248285,2019-03-20T11:22:53.827,134155,134152,3
2248289,2019-03-20T11:43:13.013,134204,90093,3
2248459,2019-03-20T14:46:16.753,134217,81067,1
2248484,2019-03-20T15:22:59.473,134177,34106,3
2248513,2019-03-20T16:25:28.493,134132,62744,3
2248542,2019-03-20T17:22:45.730,134217,81067,3
2248686,2019-03-20T20:07:56.563,134224,113027,1
2248687,2019-03-20T20:09:13.003,134228,13362,1
2250329,2019-03-21T04:57:44.370,134228,13362,3
2250384,2019-03-21T07:58:08.317,134256,34106,1
2250409,2019-03-21T08:22:56.523,134257,30569,1
2250423,2019-03-21T08:36:27.637,134224,113027,3
2250424,2019-03-21T08:37:30.763,133816,43767,3
2250425,2019-03-21T08:44:21.947,134258,87429,1
2250426,2019-03-21T08:44:21.947,134258,94695,1
2250434,2019-03-21T09:11:25.157,134257,30569,3
2250464,2019-03-21T09:37:15.667,134261,11114,1
2250501,2019-03-21T11:05:33.867,134261,11114,3
2250595,2019-03-21T13:48:31.563,134256,34106,3
2250629,2019-03-21T14:49:57.760,134279,118289,1
2250630,2019-03-21T14:50:19.763,134279,121391,1
2250646,2019-03-21T15:06:54.793,121391,118289,1
2250690,2019-03-21T15:38:37.990,134284,85680,1
2250701,2019-03-21T15:46:29.760,134279,121391,3
2250702,2019-03-21T15:46:29.760,134279,118289,3
2250779,2019-03-21T17:04:14.977,134291,30569,1
2250866,2019-03-21T19:50:26.987,35813,133765,1
2250928,2019-03-21T23:03:52.340,134293,120007,1
2250962,2019-03-22T00:41:03.217,118085,44258,3
2250963,2019-03-22T00:41:08.853,133516,44258,3
2250964,2019-03-22T00:41:49.700,85587,44258,3
2250965,2019-03-22T00:42:00.893,121125,44258,3
2250966,2019-03-22T00:43:26.650,134239,44258,3
2251152,2019-03-22T06:54:03.787,134316,95686,1
2251237,2019-03-22T08:16:56.273,134320,53411,1
2251247,2019-03-22T08:37:10.123,134324,56419,1
2251248,2019-03-22T08:43:32.930,134320,66104,1
2251279,2019-03-22T09:42:01.240,134325,134320,1
2251299,2019-03-22T10:28:35.883,134291,30569,3
2251363,2019-03-22T12:20:23.803,134262,64355,1
2251378,2019-03-22T12:53:08.520,134333,129506,1
2251389,2019-03-22T13:08:37.460,134338,51048,1
2251440,2019-03-22T15:03:32.580,134316,95686,3
2251456,2019-03-22T15:50:50.193,121391,118289,3
2251459,2019-03-22T16:11:47.957,134333,129506,3
2251464,2019-03-22T16:37:56.037,134338,51048,3
2251781,2019-03-23T00:27:45.653,134366,30569,1
2251787,2019-03-23T01:06:15.943,134367,92121,1
2251904,2019-03-23T05:34:42.530,134320,53411,3
2252322,2019-03-23T09:20:54.727,134392,49478,1
2252366,2019-03-23T10:12:02.633,134394,13362,1
2252397,2019-03-23T10:52:54.573,134393,127196,1
2252463,2019-03-23T11:54:55.160,134399,34106,1
2252724,2019-03-23T16:34:59.630,134399,34106,3
2252809,2019-03-23T19:10:39.787,112443,131138,1
2252840,2019-03-23T19:26:23.937,134424,112707,1
2252983,2019-03-23T22:52:57.857,134429,78313,1
2252984,2019-03-23T22:52:57.857,134429,78313,3
2253027,2019-03-24T00:16:06.050,134430,66104,3
2253028,2019-03-24T00:18:03.030,134430,92121,1
2253204,2019-03-24T05:24:32.247,134424,112707,3
2253289,2019-03-24T08:50:15.137,134438,132433,1
2253344,2019-03-24T09:52:14.473,134442,66740,1
2253670,2019-03-24T17:12:28.990,134366,30569,3
2253869,2019-03-24T21:33:29.663,134405,66845,1
2253870,2019-03-24T21:40:40.393,134470,58195,1
2253921,2019-03-24T22:33:32.133,134470,58195,3
2253930,2019-03-24T23:01:42.157,134473,56938,1
2254033,2019-03-25T03:08:53.603,112443,134484,1
2254191,2019-03-25T08:41:46.287,134461,92121,1
2254252,2019-03-25T10:02:23.653,134489,54334,1
2254276,2019-03-25T10:34:30.277,134497,30569,1
2254485,2019-03-25T14:59:36.997,134514,108349,1
2254499,2019-03-25T15:06:40.733,134497,30569,3
2254555,2019-03-25T15:48:35.360,134515,52100,1
2254627,2019-03-25T17:23:26.337,134515,52100,3
2254717,2019-03-25T18:56:33.487,134529,95313,1
2254837,2019-03-25T21:28:33.900,134534,112898,1
2254922,2019-03-25T23:43:55.227,134540,131853,1
2254986,2019-03-26T01:19:36.583,134543,42511,1
2255007,2019-03-26T01:51:44.810,134541,129747,1
2255037,2019-03-26T02:36:18.797,134529,95313,3
2255178,2019-03-26T05:31:13.593,134540,131853,3
2255179,2019-03-26T05:36:35.587,134545,122826,1
2255206,2019-03-26T06:18:31.243,134558,11346,1
2255230,2019-03-26T06:42:02.817,134552,103826,1
2255231,2019-03-26T06:43:07.837,134559,51582,1
2255259,2019-03-26T07:46:34.777,134552,133508,1
2255387,2019-03-26T11:01:36.457,134572,133508,1
2255449,2019-03-26T12:00:02.553,134577,34106,1
2255450,2019-03-26T12:00:19.160,134576,134469,1
2255470,2019-03-26T12:39:50.017,134577,34106,3
2255487,2019-03-26T12:57:06.580,134580,106299,1
2255488,2019-03-26T12:57:06.580,134580,14423,1
2255519,2019-03-26T13:25:56.467,134534,112898,3
2255520,2019-03-26T13:26:38.903,134543,42511,3
2255572,2019-03-26T14:05:29.263,134558,11346,3
2255641,2019-03-26T15:11:58.877,134473,56938,3
2255642,2019-03-26T15:13:08.210,134559,51582,3
2255646,2019-03-26T15:15:47.273,134576,134469,3
2255818,2019-03-26T19:01:00.257,134573,49702,1
2255838,2019-03-26T19:14:49.137,134592,92121,1
2255852,2019-03-26T19:23:37.907,134545,45648,1
2255862,2019-03-26T19:29:13.077,134583,101409,1
2255996,2019-03-26T23:28:18.530,134593,58653,1
2256015,2019-03-27T00:25:31.790,134592,92121,3
2256042,2019-03-27T01:28:55.513,134601,76348,1
2256088,2019-03-27T02:57:06.310,134600,62511,1
2256097,2019-03-27T03:44:49.813,134606,10504,1
2256110,2019-03-27T04:06:34.567,134607,134442,1
2256161,2019-03-27T05:34:00.020,134610,52100,1
2256277,2019-03-27T09:06:51.010,134552,103826,3
2256278,2019-03-27T09:07:04.707,134541,129747,3
2256305,2019-03-27T09:44:38.670,134616,104142,1
2256314,2019-03-27T09:49:40.290,134610,52100,3
2256429,2019-03-27T11:57:16.527,134621,92121,1
2256521,2019-03-27T13:21:14.097,134600,62511,3
2256657,2019-03-27T15:47:04.820,134633,43767,1
2256692,2019-03-27T16:40:03.943,134637,104281,1
2256714,2019-03-27T16:46:21.620,134637,104281,3
2256881,2019-03-27T19:51:23.113,134646,92121,1
2256908,2019-03-27T20:55:38.557,134621,92121,3
2256914,2019-03-27T21:03:34.860,134647,30522,1
2256931,2019-03-27T21:08:49.307,134650,4772,1
2257116,2019-03-28T02:51:22.737,134660,40586,1
2257245,2019-03-28T07:22:27.340,134354,62527,1
2257367,2019-03-28T10:50:47.367,134675,83193,1
2257421,2019-03-28T11:49:37.197,134679,92121,1
2257435,2019-03-28T12:00:49.727,134678,66243,1
2257436,2019-03-28T12:00:49.727,134678,101847,1
2257501,2019-03-28T13:26:14.070,134679,92121,3
2257516,2019-03-28T13:44:12.723,134675,83193,3
2257534,2019-03-28T14:05:54.013,134367,92121,3
2257535,2019-03-28T14:07:09.933,134646,66104,3
2257536,2019-03-28T14:08:01.063,134660,40586,3
2257649,2019-03-28T16:20:00.780,134697,71874,1
2257705,2019-03-28T17:03:24.310,134701,36589,1
2257715,2019-03-28T17:10:42.177,134647,30522,3
2257716,2019-03-28T17:11:10.873,134616,104142,3
2257729,2019-03-28T17:17:32.783,134702,41861,1
2257774,2019-03-28T18:08:29.140,134702,41774,1
2257822,2019-03-28T18:55:51.583,134706,92121,1
2257848,2019-03-28T19:20:09.727,134702,134658,1
2257908,2019-03-28T21:28:56.353,134701,36589,3
2257909,2019-03-28T21:30:01.300,134687,14496,1
2257941,2019-03-28T22:03:32.257,134712,134703,1
2257974,2019-03-28T22:55:59.843,134697,66104,1
2258069,2019-03-29T01:00:35.387,39336,117176,1
2258259,2019-03-29T07:43:16.223,134702,41774,3
2258260,2019-03-29T07:43:16.223,134702,41861,3
2258261,2019-03-29T07:43:33.073,134706,92121,3
2258362,2019-03-29T09:39:33.293,134735,134258,1
2258388,2019-03-29T10:17:45.120,134732,117000,1
2258392,2019-03-29T10:22:35.447,134711,103826,1
2258665,2019-03-29T15:43:41.427,134753,92121,1
2258676,2019-03-29T15:55:54.907,134749,34857,1
2258677,2019-03-29T15:56:31.943,134735,134258,3
2258704,2019-03-29T16:36:24.393,134753,92121,3
2258736,2019-03-29T17:24:24.683,133722,133938,1
2258826,2019-03-29T19:28:45.620,134606,79143,1
2258854,2019-03-29T19:54:39.587,134537,117391,1
2258855,2019-03-29T19:58:38.403,134705,64896,1
2258871,2019-03-29T20:12:08.553,134768,92121,1
2258920,2019-03-29T20:58:52.757,134769,133791,1
2258949,2019-03-29T21:55:40.637,134768,92121,3
2258950,2019-03-29T21:56:36.717,134769,133791,3
2259208,2019-03-30T04:37:25.917,134537,117391,3
2259264,2019-03-30T06:02:23.427,134787,102032,3
2259370,2019-03-30T08:29:42.230,134800,121699,1
2259470,2019-03-30T10:12:09.557,134791,77278,1
2259506,2019-03-30T10:21:37.947,134806,109833,1
2259507,2019-03-30T10:23:45.633,134806,51734,1
2259524,2019-03-30T10:25:43.320,134800,121699,3
2259554,2019-03-30T10:45:00.830,134812,93706,1
2259588,2019-03-30T11:16:48.140,134815,134792,1
2259671,2019-03-30T13:45:18.027,134820,100509,1
2259681,2019-03-30T13:53:49.780,97732,134484,1
2259768,2019-03-30T15:23:15.217,134823,13362,1
2259769,2019-03-30T15:27:04.313,108145,134484,1
2259898,2019-03-30T17:20:12.833,134806,109833,3
2259941,2019-03-30T17:50:26.383,134820,100509,3
2260155,2019-03-30T22:25:34.980,134858,100191,1
2260357,2019-03-31T03:42:37.127,134869,77159,1
2260358,2019-03-31T03:46:20.187,134869,34246,1
2260390,2019-03-31T04:37:43.800,134791,77278,3
2260391,2019-03-31T04:38:08.463,134812,93706,3
2260392,2019-03-31T04:38:25.810,134823,13362,3
2260475,2019-03-31T07:23:27.620,134869,77159,3
2260687,2019-03-31T12:54:41.123,134883,92121,1
2260746,2019-03-31T13:38:31.103,134881,134581,1
2260748,2019-03-31T13:48:51.863,134889,13362,1
2260785,2019-03-31T15:04:15.230,134883,103826,1
2260786,2019-03-31T15:04:15.230,134883,66104,1
2260839,2019-03-31T15:34:01.770,134883,92121,3
2260956,2019-03-31T17:39:02.363,134889,13362,3
2261006,2019-03-31T18:32:26.413,134881,134581,3
2261209,2019-03-31T23:24:51.227,134914,10990,1
2261328,2019-04-01T03:07:59.083,134914,10990,3
2261329,2019-04-01T04:31:09.497,134920,2952,1
2261407,2019-04-01T07:36:07.713,134927,39153,1
2261408,2019-04-01T07:36:07.713,134927,51849,1
2261409,2019-04-01T07:39:29.517,134927,134621,1
2261423,2019-04-01T08:09:34.933,134621,62411,1
2261728,2019-04-01T13:52:28.530,134945,51582,1
2261783,2019-04-01T14:22:41.577,134927,134621,3
2261924,2019-04-01T16:41:05.373,134947,23350,1
2261925,2019-04-01T16:41:05.373,134947,23350,3
2261988,2019-04-01T18:17:18.200,134965,134157,1
2262038,2019-04-01T19:03:00.400,134903,36363,1
2262063,2019-04-01T19:53:48.907,134945,51582,3
2262179,2019-04-01T23:51:23.430,132811,92692,1
2262205,2019-04-02T00:38:37.553,134979,730,1
2262436,2019-04-02T06:32:00.163,134979,730,3
2262437,2019-04-02T06:34:06.230,134987,101409,1
2262466,2019-04-02T07:21:36.293,134980,94015,1
2262477,2019-04-02T07:41:26.473,134987,99216,1
2262592,2019-04-02T10:10:37.240,134987,92121,1
2262604,2019-04-02T10:12:25.870,132811,52100,1
2262633,2019-04-02T10:40:32.767,135010,13183,1
2262646,2019-04-02T11:20:43.890,134996,42600,1
2262746,2019-04-02T12:44:39.233,135014,66104,1
2262788,2019-04-02T13:50:27.333,132811,92692,3
2262789,2019-04-02T13:50:27.333,132811,52100,3
2262900,2019-04-02T16:18:24.893,135021,4984,1
2262936,2019-04-02T16:45:57.077,134987,99216,3
2262973,2019-04-02T17:22:58.427,135021,4984,3
2262981,2019-04-02T17:39:01.613,135030,77587,1
2263013,2019-04-02T18:06:23.807,135036,66104,1
2263028,2019-04-02T18:16:43.430,135036,92121,1
2263034,2019-04-02T18:29:06.060,135036,39153,1
2263099,2019-04-02T19:50:32.117,135036,66104,3
2263100,2019-04-02T19:50:32.117,135036,92121,3
2263168,2019-04-02T21:11:23.753,135030,77587,3
2263291,2019-04-03T00:55:43.180,135054,51015,1
2263312,2019-04-03T01:02:41.810,135054,51015,3
2263475,2019-04-03T05:23:02.833,135066,101409,1
2263578,2019-04-03T07:36:04.500,135070,10990,1
2263596,2019-04-03T07:50:11.277,135071,52782,1
2263710,2019-04-03T10:26:32.573,135075,34106,1
2263736,2019-04-03T11:02:11.557,135077,34106,1
2263780,2019-04-03T11:15:33.650,135078,133508,1
2263781,2019-04-03T11:16:23.037,135078,134572,1
2263871,2019-04-03T12:57:22.307,133165,88021,1
2264184,2019-04-03T13:23:51.293,135077,34106,3
2264703,2019-04-03T14:42:29.547,135071,52782,3
2264704,2019-04-03T14:43:44.707,135071,132113,1
2264708,2019-04-03T14:49:25.587,135067,30569,1
2264709,2019-04-03T14:49:25.587,135067,30569,3
2264863,2019-04-03T18:04:16.230,134825,135084,1
2264957,2019-04-03T20:27:54.020,134996,42600,3
2265010,2019-04-03T22:34:28.643,135092,10322,1
2265271,2019-04-04T08:15:26.757,135109,52782,1
2265306,2019-04-04T08:46:55.173,135109,52782,3
2265591,2019-04-04T15:16:10.157,135121,57744,1
2265616,2019-04-04T15:29:19.010,135122,57744,1
2265782,2019-04-04T18:55:57.003,135136,13362,1
2265884,2019-04-04T19:48:55.190,135142,92121,1
2265906,2019-04-04T20:03:41.963,135136,11114,1
2265919,2019-04-04T20:08:31.040,135136,74786,1
2266331,2019-04-05T10:14:27.527,135166,13362,1
2266442,2019-04-05T12:42:53.870,135136,74786,3
2266735,2019-04-05T19:39:31.483,135177,112965,1
2266736,2019-04-05T19:39:31.483,135177,107373,1
2266984,2019-04-06T04:13:14.563,135189,129222,1
2267171,2019-04-06T09:41:33.213,135199,31164,1
2267200,2019-04-06T10:05:00.170,135197,45568,1
2267309,2019-04-06T11:44:36.247,135209,134515,1
2267560,2019-04-06T17:23:01.617,135215,130664,1
2267595,2019-04-06T18:38:48.283,135199,31164,3
2267850,2019-04-07T02:27:26.660,135230,110404,1
2268081,2019-04-07T08:04:58.493,135241,39153,1
2268082,2019-04-07T08:09:38.010,135243,30569,1
2268106,2019-04-07T09:02:10.283,135242,99888,1
2268240,2019-04-07T11:52:12.797,135254,34106,1
2268370,2019-04-07T14:39:07.393,135243,30569,3
2268408,2019-04-07T15:31:50.747,135255,52342,1
2268519,2019-04-07T18:11:07.833,135255,52342,3
2268578,2019-04-07T20:33:49.707,135254,34106,3
2268633,2019-04-07T21:24:49.350,135267,92889,1
2268794,2019-04-08T01:20:32.107,135276,74855,1
2268978,2019-04-08T07:36:08.223,135289,101409,1
2269025,2019-04-08T09:05:13.247,135289,101409,3
2269288,2019-04-08T13:42:45.070,135267,92889,3
2269290,2019-04-08T13:42:57.793,135276,74855,3
2269387,2019-04-08T15:21:25.583,135303,50882,1
2269490,2019-04-08T17:40:05.107,135310,34106,1
2269539,2019-04-08T17:59:11.333,53833,135322,1
2269566,2019-04-08T18:26:58.047,135323,51048,1
2269640,2019-04-08T20:08:54.567,64846,100619,1
2269646,2019-04-08T20:33:01.577,135278,76296,1
2269745,2019-04-08T22:54:04.280,135338,125721,1
2269763,2019-04-08T23:10:20.017,135341,108948,1
2269836,2019-04-09T01:34:00.127,135341,44194,1
2269925,2019-04-09T05:18:05.067,135346,52100,1
2269928,2019-04-09T05:23:22.300,135346,85389,1
2269977,2019-04-09T06:57:38.377,135341,44194,3
2269978,2019-04-09T06:57:38.377,135341,108948,3
2270141,2019-04-09T10:34:57.420,135323,51048,3
2270144,2019-04-09T10:51:36.457,135338,125721,3
2270165,2019-04-09T10:59:08.750,135361,92625,1
2270166,2019-04-09T10:59:46.737,135361,43258,1
2270167,2019-04-09T11:06:43.003,135361,13362,1
2270199,2019-04-09T11:40:57.720,135364,92743,1
2270261,2019-04-09T12:21:57.853,135368,4984,1
2270281,2019-04-09T12:56:47.060,135368,4984,3
2270305,2019-04-09T13:40:43.453,135366,30569,1
2270323,2019-04-09T13:58:44.073,135371,135313,1
2270361,2019-04-09T14:28:06.700,135247,125721,1
2270386,2019-04-09T15:09:20.727,135018,135371,1
2270395,2019-04-09T15:23:50.060,135383,133955,1
2270414,2019-04-09T15:36:41.773,135366,30569,3
2270613,2019-04-09T20:40:37.910,135396,37884,1
2270829,2019-04-10T03:36:00.740,135241,39153,3
2270831,2019-04-10T03:41:04.233,135364,92743,3
2271083,2019-04-10T10:16:52.620,135408,87121,1
2271133,2019-04-10T11:12:52.613,135432,79071,1
2271209,2019-04-10T12:25:19.883,135433,64525,1
2271217,2019-04-10T12:37:15.260,135435,110991,1
2271351,2019-04-10T14:24:06.713,135433,51015,1
2271453,2019-04-10T15:58:09.510,135445,135302,1
2271525,2019-04-10T17:27:29.043,135433,64525,3
2271537,2019-04-10T17:31:57.450,135454,92121,1
2271538,2019-04-10T17:33:50.083,107168,102002,3
2271856,2019-04-10T23:03:05.227,135438,123079,1
2271897,2019-04-10T23:37:48.990,135473,13183,1
2271983,2019-04-11T02:50:41.473,135478,115954,1
2272015,2019-04-11T04:01:59.553,135454,92121,3
2272137,2019-04-11T06:48:55.407,135473,13183,3
2272203,2019-04-11T08:23:46.233,135487,8738,1
2272237,2019-04-11T09:16:32.647,135488,17165,1
2272287,2019-04-11T10:21:11.750,135488,17165,3
2272476,2019-04-11T14:30:26.650,135461,1911,1
2272477,2019-04-11T14:30:26.650,135461,10,1
2272478,2019-04-11T14:30:51.817,135464,1911,1
2272479,2019-04-11T14:30:51.817,135464,10,1
2272508,2019-04-11T15:39:40.680,135432,79071,3
2272566,2019-04-11T16:06:34.800,135508,135199,1
2272579,2019-04-11T16:46:02.680,135510,30679,1
2272631,2019-04-11T16:54:07.623,135510,132771,1
2272643,2019-04-11T17:08:17.357,135510,9646,1
2272644,2019-04-11T17:09:31.490,135510,13362,1
2272657,2019-04-11T17:23:58.577,135512,101074,1
2272698,2019-04-11T18:01:41.660,135516,71874,1
2272699,2019-04-11T18:01:41.660,135516,52782,1
2272700,2019-04-11T18:01:41.660,135516,53411,1
2272774,2019-04-11T20:01:36.993,135524,126895,1
2272792,2019-04-11T20:49:40.053,135526,135315,1
2272795,2019-04-11T21:07:03.350,135526,730,1
2272870,2019-04-11T22:06:03.220,135510,30679,3
2272871,2019-04-11T22:06:03.220,135510,9646,3
2273004,2019-04-12T01:03:04.860,135535,4859,1
2273010,2019-04-12T01:09:33.603,135535,4859,3
2273063,2019-04-12T03:02:40.493,135539,52100,1
2273714,2019-04-12T17:34:59.420,135570,80439,1
2274274,2019-04-13T10:40:45.083,135605,134703,1
2274280,2019-04-13T11:08:07.487,135603,84135,1
2274644,2019-04-13T16:14:58.673,135617,135248,1
2274659,2019-04-13T16:28:53.557,135586,26986,1
2274701,2019-04-13T17:02:14.120,135592,100383,1
2274702,2019-04-13T17:10:19.670,135619,49478,1
2274705,2019-04-13T17:13:28.430,135619,99216,1
2274757,2019-04-13T18:32:26.233,135621,30569,1
2274783,2019-04-13T19:16:01.203,135626,121360,1
2274832,2019-04-13T20:10:05.560,135619,53411,1
2274844,2019-04-13T20:22:51.137,135624,135605,1
2275080,2019-04-14T02:39:48.337,135640,47943,1
2275094,2019-04-14T03:10:02.223,135626,121360,3
2275261,2019-04-14T07:21:44.593,135633,56419,1
2275268,2019-04-14T07:30:09.813,135643,103826,1
2275279,2019-04-14T07:43:19.857,135640,47943,3
2275668,2019-04-14T16:14:44.773,135619,49478,3
2275689,2019-04-14T16:31:39.167,135666,133874,1
2275726,2019-04-14T17:11:57.527,135667,51582,1
2275737,2019-04-14T17:20:56.303,135663,76966,1
2275805,2019-04-14T19:10:22.990,135669,92121,1
2275851,2019-04-14T20:31:27.117,135669,86634,1
2275852,2019-04-14T20:31:27.117,135669,79466,1
2275853,2019-04-14T20:32:38.443,135663,76966,3
2275854,2019-04-14T20:32:38.443,135663,110830,3
2275855,2019-04-14T20:38:52.137,135679,135240,1
2275856,2019-04-14T20:38:52.137,135679,135240,3
2275862,2019-04-14T20:40:51.563,135644,30569,1
2275864,2019-04-14T20:50:19.337,135617,135248,3
2275878,2019-04-14T21:08:48.700,135660,45156,1
2276053,2019-04-15T04:18:43.700,135667,51582,3
2276122,2019-04-15T08:00:30.413,135680,49195,1
2276186,2019-04-15T09:01:02.290,135696,115470,1
2276240,2019-04-15T10:56:02.423,135702,135634,1
2276262,2019-04-15T11:18:41.257,135704,49195,1
2276335,2019-04-15T12:02:23.447,135705,109526,1
2276459,2019-04-15T14:42:10.643,135714,61387,1
2276460,2019-04-15T14:44:12.103,135718,133205,1
2276583,2019-04-15T17:34:39.900,135680,52941,1
2276628,2019-04-15T18:17:46.547,135723,87429,1
2276649,2019-04-15T18:19:10.463,135723,118289,1
2276659,2019-04-15T18:24:19.460,135722,92121,1
2276660,2019-04-15T18:26:31.700,135722,115470,1
2276671,2019-04-15T18:46:38.650,135524,126895,3
2276710,2019-04-15T20:38:04.437,135724,98249,3
2276711,2019-04-15T20:38:30.110,135731,135018,1
2276757,2019-04-15T21:57:28.127,135734,135018,1
2276809,2019-04-15T23:05:48.507,135722,92121,3
2276974,2019-04-16T03:44:18.440,135714,61387,3
2276975,2019-04-16T03:44:59.683,135705,109526,3
2277006,2019-04-16T04:49:54.450,135744,66015,1
2277025,2019-04-16T05:25:36.077,135744,66015,3
2277141,2019-04-16T09:25:49.843,135603,84135,3
2277271,2019-04-16T12:04:56.937,135762,135737,1
2277288,2019-04-16T12:44:08.767,135740,46413,1
2277392,2019-04-16T16:02:51.417,135779,81885,1
2277426,2019-04-16T16:19:19.617,135778,57579,1
2277427,2019-04-16T16:19:36.310,135782,102002,1
2277440,2019-04-16T16:37:55.253,135778,57579,3
2277459,2019-04-16T16:57:02.410,135782,30938,1
2277482,2019-04-16T18:11:24.633,135790,46413,1
2277525,2019-04-16T19:19:13.167,135779,81885,3
2277769,2019-04-16T21:27:02.807,104778,34106,1
2277804,2019-04-16T22:29:19.617,135805,68825,1
2277833,2019-04-16T23:04:36.350,135803,7601,1
2277914,2019-04-17T01:54:55.953,135813,131750,1
2278207,2019-04-17T11:46:50.753,135833,34106,1
2278237,2019-04-17T12:45:09.567,135838,6532,1
2278271,2019-04-17T13:04:20.087,135839,135783,1
2278377,2019-04-17T14:18:45.453,135839,135783,3
2278378,2019-04-17T14:22:02.587,135820,45003,1
2278489,2019-04-17T15:43:55.093,135833,34106,3
2278621,2019-04-17T17:58:37.877,135798,134484,1
2278640,2019-04-17T18:24:56.793,115261,90665,1
2278717,2019-04-17T20:39:47.827,135644,30569,3
2278787,2019-04-17T22:43:37.080,135872,52936,1
2278900,2019-04-18T01:47:42.797,135621,30569,3
2278964,2019-04-18T04:09:37.353,135880,10,1
2278967,2019-04-18T04:23:24.910,135880,10,3
2279002,2019-04-18T05:39:57.310,135887,135746,1
2279057,2019-04-18T07:38:26.683,135885,135018,1
2279115,2019-04-18T09:27:56.023,135894,66104,1
2279122,2019-04-18T09:36:35.360,135887,135746,3
2279221,2019-04-18T13:31:01.907,135902,126026,1
2279301,2019-04-18T16:01:38.607,135902,126026,3
2279405,2019-04-18T17:24:27.403,135898,11114,3
2279461,2019-04-18T18:30:52.307,135910,123627,1
2279678,2019-04-18T23:05:18.147,135930,22285,1
2279679,2019-04-18T23:05:57.700,135930,90472,1
2279801,2019-04-19T02:01:26.523,135938,34106,1
2279803,2019-04-19T02:28:02.773,135938,34106,3
2279818,2019-04-19T02:54:01.183,135930,22285,3
2279877,2019-04-19T06:17:46.060,135939,87932,1
2279878,2019-04-19T06:17:46.060,135939,51734,1
2279901,2019-04-19T06:30:00.797,135916,92121,1
2279909,2019-04-19T06:41:29.370,135939,87932,3
2279959,2019-04-19T08:26:22.273,135942,16636,1
2279977,2019-04-19T08:50:10.120,135950,135011,1
2280170,2019-04-19T14:10:22.903,135916,92121,3
2280171,2019-04-19T14:11:10.387,135942,16636,3
2280185,2019-04-19T14:28:00.090,135950,135011,3
2280415,2019-04-19T19:55:12.173,135976,71874,1
2280449,2019-04-19T20:29:09.760,135985,134768,1
2280450,2019-04-19T20:31:15.100,135985,92121,1
2280586,2019-04-20T01:12:15.923,135987,53025,1
2280587,2019-04-20T01:12:15.923,135987,53025,3
2280605,2019-04-20T02:00:44.403,135985,39153,1
2280606,2019-04-20T02:00:44.403,135985,39153,3
2280607,2019-04-20T02:00:44.403,135985,92121,3
2280608,2019-04-20T02:00:44.403,135985,134768,3
2280640,2019-04-20T03:01:33.290,135993,52100,1
2280660,2019-04-20T03:55:22.617,135996,98621,1
2280743,2019-04-20T08:40:07.547,136002,18019,1
2280808,2019-04-20T10:54:56.060,136009,30569,1
2280834,2019-04-20T11:44:42.217,136010,130389,1
2280896,2019-04-20T12:50:30.623,136011,135346,1
2280915,2019-04-20T13:15:47.810,136012,62511,1
2280988,2019-04-20T15:21:50.820,136009,30569,3
